# Generated by tools/combat-pass/build_boss_bindings.py; names are949 evidence, numeric bindings are checked950.
sequence	17361	godwars_general_graardor_2012_attack_ranged_impact	20	135	81	f300923a0cb693acdfd2bef0c783de4a09457f3e1d5a5e3dd89a307383d51849	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	17362	godwars_general_graardor_2012_attack_ranged_spotanim	20	135	82	33c11d61103bf9920874342e39f95f2c9a05aa4e321fea33891856834532f1c9	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	17389	godwars_general_graardor_2012_attack_melee	20	135	109	d2fde6aa003343a409facc82581e967f54a5cedaa7dfa3616b2f074f7e86fbc4	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	17391	godwars_general_graardor_2012_attack_ranged	20	135	111	62c021766dc5f9a5a8e19814e19b0585d7a04fbf9fb35455836ee1fab42d4a01	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	29366	dagannoth_kings_2016_update_melee_defend	20	229	54	fee3f3f6f0dbc5e0e8cbf79aa5a7cc3304868cc557b835db7043786dcf2b68fa	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	29371	dagannoth_kings_2016_update_range_defend	20	229	59	c6bfb4ac8e1390e62f079a99d3df148f0192f9615869dce740c0d8465015e30d	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	29375	dagannoth_kings_2016_update_range_death	20	229	63	62da4c75b8de424e4a8e4f5c97d4e30a91fea38c1e3e70ec5e89a9e24b3258c9	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	29378	dagannoth_kings_2016_update_magic_defend	20	229	66	24e47decdeab6c165d41e85e58114e7233841930ba0c6549d44379cf50d92986	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	29380	dagannoth_kings_2016_update_magic_attack_spotanim	20	229	68	c7b3da7a8feda2f25b4ab98d8a3b03ee0d6ddd800face5a1e18008f08240e577	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	29381	dagannoth_kings_2016_update_magic_attack_proj	20	229	69	dc714e50b6f6ff54e506876dbf95340ef883ed3f0995c5f0d609278366e1c1e0	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	29382	dagannoth_kings_2016_update_magic_attack_impact	20	229	70	f1c0b8ef2cb8627327447c136b20901538c2cdeb807a37b80070ab24b3d443db	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	29383	dagannoth_kings_2016_update_magic_death	20	229	71	5602bb4123c06991d684c49b880971eeec5554d11c5c7bb48883d86bac3c4440	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	29373	dagannoth_kings_2016_update_range_attack_proj	20	229	61	b224078da0c7e5c54ed979084fa2a54eb98e68a617d613489b3ea76a1e04c3b7	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
sequence	29374	dagannoth_kings_2016_update_range_attack_spotanim	20	229	62	829bf39e3eb742288e8259d39095465ab1622ff2e887d3b0a3fbad1617632b83	949 exported name; sequence payload identical in950	849c73c9e39f3a4238dfe467fbc88001d928d5b163e04bef601c0e3479c52eda
effect	6355	shnorkscape_dagannoth_kings_2016_update_magic_attack_spotanim	21	24	211	348e35c9a2724658b281e6f7014a42a5924746c12a24fae4ed06300eb43c8e6c	Project effect alias from exact950 linked named sequence	2dec410c5f95506d023ed8b5e81e7735305412043fe77b6d05a9967da09e00d7
effect	6356	shnorkscape_dagannoth_kings_2016_update_magic_attack_proj	21	24	212	4038c9ac24798a05404c51eebe6328b8bf798495bf2ceaaccc40302318612cca	Project effect alias from exact950 linked named sequence	2dec410c5f95506d023ed8b5e81e7735305412043fe77b6d05a9967da09e00d7
effect	6357	shnorkscape_dagannoth_kings_2016_update_magic_attack_impact	21	24	213	3f3c7b64e8cf8bef382d8da3a80b01532bedbef27d05a0d37c275dafa73493ff	Project effect alias from exact950 linked named sequence	2dec410c5f95506d023ed8b5e81e7735305412043fe77b6d05a9967da09e00d7
effect	6358	shnorkscape_dagannoth_kings_2016_update_range_attack_spotanim	21	24	214	b3e1018a0d50b527bf438d4debfedf67765494e6329107c3c211cfddb67eb2d1	Project effect alias from exact950 linked named sequence	2dec410c5f95506d023ed8b5e81e7735305412043fe77b6d05a9967da09e00d7
effect	6359	shnorkscape_dagannoth_kings_2016_update_range_attack_proj	21	24	215	517f502f056ea8eff86bece4d88823b728a82960802aad9039fdd592a7edf900	Project effect alias from exact950 linked named sequence	2dec410c5f95506d023ed8b5e81e7735305412043fe77b6d05a9967da09e00d7
effect	3352	shnorkscape_godwars_general_graardor_2012_attack_ranged_spotanim	21	13	24	619df2d018e21360b965f4d3fee67208ddd6cdb02510df21dc65c78d395c1c4b	Project effect alias from exact950 linked named sequence	2dec410c5f95506d023ed8b5e81e7735305412043fe77b6d05a9967da09e00d7
